Price_CLP,Price_UF,Price_USD,Comuna,Ubicacion,Dorms,Baths,Built Area,Total Area,Parking,id,Realtor
130000000,3603.0,158537.0,PuenteAlto,Av.tobalabaconsancarlos,4.0,4.0,90.0,140.0,,8037237,Easyprop
295847800,8200.0,360790.0,LaReina,Lareina,3.0,2.0,92.0,207.0,2.0,11121784,Nexxos
482195835,13365.0,588044.0,Peñalolén,Arboretum,3.0,3.0,140.0,402.0,2.0,11123293,Nexxos
235956660,6540.0,287752.0,LaCisterna,Inesrivas//pezoaveliz,5.0,2.0,200.0,220.0,2.0,10901676,Unne
190000000,5266.0,231707.0,Santiago,Cummings,3.0,2.0,275.0,300.0,,9271383,Nativo Propiedades
573656100,15900.0,699581.0,LasCondes,Espectacularcasaalaventaconexcelenteubicaciónens...,3.0,3.0,181.0,221.0,,10215498,Movahome Corredores Integrados
263376700,7300.0,321191.0,LaFlorida,JoseMiguelCarrera,2.0,1.0,80.0,360.0,7.0,11501137,Easyprop
289750449,8031.0,353354.0,SanBernardo,Venta,4.0,2.0,169.0,832.0,,11500948,Brokers Inmobiliarios
60324088,1672.0,73566.0,SanBernardo,Venta,2.0,1.0,53.0,72.0,,11500933,Brokers Inmobiliarios
108417395,3005.0,132216.0,ElBosque,Venta,3.0,1.0,54.0,175.0,1.0,11500916,Brokers Inmobiliarios
194285415,5385.0,236933.0,ElBosque,Venta,4.0,1.0,140.0,400.0,1.0,11500875,Brokers Inmobiliarios
186239798,5162.0,227122.0,ElBosque,Venta,3.0,1.0,84.0,107.0,,11500861,Brokers Inmobiliarios
57726400,1600.0,70398.0,ElBosque,Venta,2.0,,45.0,78.0,,11500839,Brokers Inmobiliarios
102464360,2840.0,124957.0,SanBernardo,Venta,3.0,1.0,55.0,144.0,1.0,11500833,Brokers Inmobiliarios
338060230,9370.0,412269.0,ElBosque,Venta,1.0,1.0,470.0,470.0,,11500820,Brokers Inmobiliarios
613343000,17000.0,747979.0,SanBernardo,Venta,4.0,2.0,232.0,2010.0,1.0,11500797,Brokers Inmobiliarios
611539050,16950.0,745779.0,Vitacura,NuestraSeñoraDelRosario,4.0,2.0,180.0,553.0,4.0,7567941,Vivaqui Propiedades
162355500,4500.0,197995.0,Maipú,Av.Elrosalag/lafarfana,3.0,3.0,96.0,127.0,2.0,10241581,Propiedades Centro Santiago SPA
297651750,8250.0,362990.0,Colina,Estupendayluminosacasaenventa!!chicureodentrodecondominolosnogalesiii.,3.0,3.0,118.0,255.0,4.0,11118541,Nexxos
631346421,17499.0,769935.0,LasCondes,HermosaTownhouse,5.0,4.0,220.0,380.0,2.0,11060838,Nexxos
240000000,6652.0,292683.0,Lampa,Am56282avchile-batuco/avitalia,7.0,5.0,526.0,1500.0,,6315540,Propiedades Centro Santiago SPA
87000000,2411.0,106098.0,ElBosque,Laspalmeras1403,4.0,1.0,73.0,128.0,,9738373,Easyprop
1010212000,28000.0,1231966.0,Providencia,DaríoUrzúa/PedrodeValdivia/MatildeSalamanca,6.0,3.0,298.0,399.0,5.0,11091706,Nexxos
847856500,23500.0,1033971.0,Colina,BrisasdeChicureo,6.0,5.0,330.0,5000.0,,11121936,Nexxos
1876108000,52000.0,2287937.0,LoBarnechea,Camelhuinganal,4.0,,2061.0,2061.0,,10752819,Tsi Property
299000000,8287.0,364634.0,Melipilla,Melipillacaminoamariapinto,2.0,2.0,5000.0,5000.0,,6095179,Sucursal Cantagallo
87000000,2411.0,106098.0,Maipú,SeVendeCasacercanaaCaminoMelipillaenMaipu,4.0,2.0,68.0,68.0,1.0,11497528,Mi Llave
494282300,13700.0,602783.0,Colina,PiedraRoja,4.0,3.0,170.0,618.0,2.0,11122020,Nexxos
130000000,3603.0,158537.0,Pirque,centropirque,5.0,2.0,107.0,160.0,1.0,8067609,Easyprop
72000000,1996.0,87805.0,Pudahuel,Laestrellaag-60123/losmares,3.0,1.0,70.0,99.0,,8628241,Propiedades Centro Santiago SPA
685501000,19000.0,835977.0,Colina,Condominiolaspircas,4.0,3.0,243.0,1594.0,3.0,11089519,Nexxos
190000000,5266.0,231707.0,Melipilla,CondominioLasBrisasdePomaire,3.0,3.0,140.0,5000.0,2.0,11087181,Nexxos
901975000,25000.0,1099970.0,Colina,Condominiolasbrisasdechicureo,4.0,3.0,365.0,2522.0,,11089548,Nexxos
674677300,18700.0,822777.0,Colina,CondominioLosRíosPiedraRoja,6.0,5.0,329.0,980.0,6.0,11080215,Nexxos
811777500,22500.0,989973.0,Colina,lasbrisasdechicureo,3.0,4.0,397.0,2892.0,8.0,11089439,Nexxos
280000000,7761.0,341463.0,QuintaNormal,GonzaloBulnes/Av.Carrascal,3.0,,110.0,110.0,3.0,6087181,Sucursal El Bosque Sur
966917200,26800.0,1179167.0,LasCondes,Elremanso,5.0,6.0,250.0,564.0,2.0,7577564,Unne
62000000,1718.0,75610.0,ElMonte,AnibalPintoconSanMiguel,3.0,1.0,81.0,110.0,2.0,11099299,Unne
598911400,16600.0,730380.0,Ñuñoa,CalleCrecenteErrázuriz,5.0,3.0,192.0,595.0,5.0,8266317,Mi Llave
396869000,11000.0,483987.0,SanMiguel,RealAudienciaconSanIgnacio,4.0,2.0,135.0,440.0,3.0,11078412,Nexxos
65000000,1802.0,79268.0,SanBernardo,LoBlancoconSanFrancisco,5.0,2.0,80.0,105.0,1.0,9927149,Unne
185000000,5128.0,225610.0,Lampa,BoluvardSanCristobalAG/Av.LaMontaña,7.0,3.0,120.0,130.0,,8466025,Propiedades Centro Santiago SPA
150000000,4158.0,182927.0,Independencia,Carrion/pjebancocentral,3.0,2.0,140.0,113.0,1.0,11065466,Nexxos
280000000,7761.0,341463.0,Pudahuel,SanPablo//LaEstrella,5.0,1.0,236.0,500.0,5.0,7548623,Unne
526753400,14600.0,642382.0,Colina,PiedraRoja,3.0,3.0,150.0,530.0,2.0,11121608,Nexxos
350000000,9701.0,426829.0,SanMiguel,Llico,3.0,1.0,120.0,390.0,2.0,11069957,Nexxos
110000000,3049.0,134146.0,Melipilla,Sectorsantarosadeesmeraldaag-56979/villaanquerita,5.0,2.0,129.0,129.0,1.0,6563683,Propiedades Centro Santiago SPA
172000000,4767.0,209756.0,LaFlorida,AvLaFlorida/RojasMagallanes,4.0,2.0,100.0,194.0,1.0,11490623,Luz Godoy Propiedades
288632000,8000.0,351990.0,Huechuraba,AvPedroFontova/AlbertoUndurraga,4.0,3.0,140.0,276.0,,11490604,Luz Godoy Propiedades
210000000,5821.0,256098.0,LaFlorida,AvLaFlorida/EnriqueOlivares,3.0,2.0,77.0,170.0,,11490591,Luz Godoy Propiedades
487066500,13500.0,593984.0,Colina,Chamisero,4.0,4.0,173.0,400.0,2.0,11121920,Nexxos
138000000,3825.0,168293.0,Independencia,Independencia,3.0,1.0,100.0,92.0,,11490340,Easyprop
526753400,14600.0,642382.0,Colina,JoséRabat1620condominioAguasclaras,4.0,3.0,465.0,154.0,2.0,11089969,Nexxos
348162350,9650.0,424588.0,LaFlorida,Comunidadecologicasantasofiadelocañas,3.0,3.0,143.0,1300.0,,11489599,Easyprop
829817000,23000.0,1011972.0,Providencia,PedrodeValdivia,7.0,4.0,320.0,418.0,4.0,11091608,Nexxos
1154528000,32000.0,1407961.0,Colina,PiedraRoja,4.0,4.0,350.0,5000.0,3.0,11121513,Nexxos
1731792000,48000.0,2111941.0,LoBarnechea,ParroquiaSantaTeresadelosAndes,7.0,4.0,680.0,1250.0,14.0,5671771,Grupo AG Propiedades
207815040,5760.0,253433.0,Maipú,Encantadoracasadedospisosenmaipú.,4.0,2.0,142.0,180.0,1.0,11487207,Easyprop
699932600,19400.0,853576.0,Colina,ElAlgarrobo/Chicureo-Colina,6.0,5.0,470.0,4065.0,2.0,5729896,Hurtado Propiedades S.A.
185000000,5128.0,225610.0,Quilicura,NuevaToledoAG/LosHimalayas,3.0,3.0,87.0,203.0,,6657006,Propiedades Centro Santiago SPA
552008700,15300.0,673181.0,Colina,Santafilomena11000,4.0,4.0,300.0,716.0,2.0,11089932,Nexxos
624166700,17300.0,761179.0,Colina,LaReserva,4.0,5.0,312.0,830.0,,11121639,Nexxos
649427760,18000.0,791985.0,LasCondes,LasAñañucas1-300,4.0,3.0,1250.0,385.0,4.0,8104930,Montalva Quindos
499694150,13850.0,609383.0,LasCondes,PadreErrazuriz,4.0,4.0,120.0,240.0,2.0,8050872,Easyprop
468666210,12990.0,571544.0,LaReina,AlcaldeManueldeLaLastra,4.0,3.0,190.0,400.0,2.0,11486158,Easyprop
450987500,12500.0,549985.0,Colina,PiedraRoja,3.0,3.0,139.0,380.0,2.0,11121673,Nexxos
736011600,20400.0,897575.0,Colina,Haciendachacabuco,6.0,5.0,350.0,22314.0,,11121825,Nexxos
1010212000,28000.0,1231966.0,LoBarnechea,CaminoLasHualtatas,5.0,4.0,,,3.0,11087679,Nexxos
130000000,3603.0,158537.0,SanBernardo,ReginaGalvez/InesdeSuarez,4.0,2.0,130.0,170.0,,8057302,Propiedades Centro Santiago SPA
847856500,23500.0,1033971.0,Colina,CondominioLosBosquesdeChicureo,5.0,5.0,392.0,997.0,4.0,11112346,Nexxos
82000000,2273.0,100000.0,PuenteAlto,Circunvalacion/SuperintendenteLuisMorenoPaz,4.0,1.0,85.0,85.0,,9504104,Propiedades Centro Santiago SPA
703540500,19500.0,857976.0,Colina,lospellinesconlosavellanos,5.0,5.0,360.0,890.0,2.0,11073246,Nexxos
2705925000,75000.0,3299909.0,LasCondes,SanDamian/PaulHarris,4.0,6.0,1200.0,2500.0,10.0,6086226,Sucursal Cantagallo
95000000,2633.0,115854.0,PadreHurtado,SegundaTransversal/BelendeJudas,5.0,2.0,125.0,290.0,,6205137,Propiedades Centro Santiago SPA
125000000,3465.0,152439.0,SanJoaquín,Ventacasasanjoaquín,1.0,,170.0,170.0,1.0,10212823,Movahome Corredores Integrados
746835300,20700.0,910775.0,LasCondes,Sevendeespectacularcasaensancarlosdeapoquindo,5.0,4.0,221.0,456.0,,10215457,Movahome Corredores Integrados
188500000,5225.0,229878.0,PuenteAlto,MallTobalabaporAvenidaelPeral,4.0,3.0,140.0,230.0,3.0,11113460,Nexxos
499694150,13850.0,609383.0,LasCondes,IsabelLaCatòlica,3.0,2.0,133.0,210.0,,11074236,Nexxos
1262404210,34990.0,1539517.0,LoBarnechea,GolfdeManquehue/LosTrapenses/SantiagoCollege,5.0,5.0,463.0,851.0,4.0,9152711,Easyprop
378829500,10500.0,461987.0,Peñalolén,Acueductocasasgrande,4.0,4.0,180.0,490.0,,7901446,Unne
501498100,13900.0,611583.0,Colina,SantaFilomena11100,4.0,4.0,276.0,570.0,2.0,11090000,Nexxos
386045300,10700.0,470787.0,LaReina,ValenzuelaPuelma,5.0,4.0,285.0,285.0,1.0,11250083,RUKAM SPA
320000000,8869.0,390244.0,PuenteAlto,Eyzaguirre/SantaRosa,8.0,4.0,1200.0,1200.0,,10194462,Easyprop
1118449000,31000.0,1363962.0,LoBarnechea,Clubdegolf,4.0,,446.0,2060.0,8.0,6086284,Sucursal Cantagallo
400476900,11100.0,488386.0,Providencia,Generalbari,5.0,3.0,200.0,250.0,1.0,9055335,Easyprop
346358400,9600.0,422388.0,Colina,Chicureo,3.0,3.0,,,,11121578,Nexxos
541185000,15000.0,659982.0,Colina,elfaldeo1000,1.0,,127.0,2945.0,3.0,11089713,Nexxos
613343000,17000.0,747979.0,Pirque,Espectacularcasayampliaparcelade1hectáreaenexclu...,4.0,3.0,315.0,10000.0,,10215550,Movahome Corredores Integrados
400000000,11087.0,487805.0,Maipú,Hermosacasaconterrenode750m2enMaipú,3.0,2.0,190.0,750.0,5.0,11480790,Easyprop
1082370000,30000.0,1319963.0,LasCondes,JosédeMoraleda-Fitzroy,4.0,4.0,285.0,1092.0,8.0,11087264,Nexxos
1039075200,28800.0,1267165.0,LoBarnechea,Montecarmelo3600,4.0,3.0,363.0,1200.0,4.0,7871157,Unne
220442690,6110.0,268833.0,SanBernardo,VillaelAndén,2.0,1.0,133.0,334.0,,9504150,Unne
80000000,2217.0,97561.0,SanBernardo,FranciscodeCamargo13033,2.0,1.0,55.0,81.0,2.0,11479493,Propiedades Abarca
793738000,22000.0,967973.0,Colina,CondominiolasBrisasdeChicureo,4.0,4.0,350.0,3151.0,4.0,11089874,Nexxos
143233630,3970.0,174675.0,Renca,Casa3d,3.0,2.0,70.0,93.0,2.0,9702912,Unne
216113210,5990.0,263553.0,LaFlorida,Oportunidad!!!townhousecasinuevo,3.0,4.0,107.0,75.0,,5503646,Nativo Propiedades
450626710,12490.0,549545.0,LaReina,FranciscoGonzalezconecheñique,5.0,4.0,180.0,300.0,2.0,11478709,Easyprop
155000000,4296.0,189024.0,Renca,ArturoPratt,6.0,3.0,160.0,220.0,3.0,11072076,Nexxos
90000000,2495.0,109756.0,PuenteAlto,LosAcantos,3.0,1.0,47.0,126.0,3.0,10263592,Unne
95000000,2633.0,115854.0,PuenteAlto,Elmaiten/elvolcan,3.0,2.0,80.0,90.0,,6774438,Propiedades Centro Santiago SPA
714364200,19800.0,871176.0,LasCondes,AvPdteKennedy/GerónimodeAlderete,5.0,4.0,226.0,459.0,2.0,11065565,Nexxos
667461500,18500.0,813977.0,LoBarnechea,CaminodelChin,4.0,3.0,230.0,720.0,,9490001,Vivaqui Propiedades
85000000,2356.0,103659.0,SanBernardo,Calleeduardoanguita,3.0,2.0,89.0,81.0,2.0,11477889,Easyprop
95000000,2633.0,115854.0,PuenteAlto,Avenidaeyzaguirre,3.0,2.0,59.0,80.0,2.0,11477872,Easyprop
100000000,2772.0,121951.0,SanBernardo,Albatros,4.0,2.0,139.0,145.0,1.0,11477819,Easyprop
128500000,3562.0,156707.0,Peñalolén,Ictinosconorientales,3.0,2.0,90.0,162.0,,9300469,Unne
883935500,24500.0,1077970.0,Pirque,Espectacularcasaubicadaenexclusivosectordepirque,3.0,3.0,400.0,15000.0,,10215445,Movahome Corredores Integrados
644010150,17850.0,785378.0,LoBarnechea,CaminoHuinganal,4.0,4.0,240.0,501.0,3.0,11087968,Nexxos
200000000,5543.0,243902.0,SanJosédeMaipo,ElMelocotón-SanJosédeMaipo,2.0,2.0,110.0,2232.0,6.0,11087162,Nexxos
539381050,14950.0,657782.0,Ñuñoa,PedrodeValdivia/SimónBolívar/Villaseca,10.0,3.0,265.0,713.0,4.0,7478794,Sucursal El Bosque Sur
1803950000,50000.0,2199939.0,LasCondes,Lasflores,6.0,8.0,650.0,3460.0,5.0,11087664,Nexxos
75000000,2079.0,91463.0,PuenteAlto,Vendocasapuentealto,2.0,1.0,75.0,85.0,1.0,10206047,Movahome Corredores Integrados
125000000,3465.0,152439.0,ElBosque,Loespejo,4.0,3.0,100.0,130.0,1.0,11079180,Nexxos
95000000,2633.0,115854.0,Maipú,Antoniomachado//aveldescanso,2.0,1.0,60.0,72.0,,8858628,Unne
793738000,22000.0,967973.0,Colina,SantaFilomena11200,5.0,4.0,280.0,1730.0,,11089687,Nexxos
992172500,27500.0,1209966.0,Colina,BrisasdeChicureo,6.0,4.0,375.0,6297.0,,11121984,Nexxos
353574200,9800.0,431188.0,Colina,Colina,3.0,3.0,150.0,350.0,2.0,11121876,Nexxos
112000000,3104.0,136585.0,Maipú,Casaconbuenaestructurayacceso,3.0,1.0,77.0,156.0,1.0,10211892,Movahome Corredores Integrados
498000000,13803.0,607317.0,Vitacura,ElZodiaco/Vitacura,3.0,2.0,107.0,250.0,,5711446,Finhabit
55000000,1524.0,67073.0,PuenteAlto,Vendocasaenpuentealto,4.0,1.0,55.0,63.0,1.0,10206137,Movahome Corredores Integrados
497529410,13790.0,606743.0,Colina,Chamisero,5.0,3.0,196.0,532.0,2.0,11121796,Nexxos
140000000,3880.0,170732.0,Lampa,CasaAisladacon2°PisoenValleGrande,3.0,2.0,125.0,228.0,1.0,10470969,Corretajes Prosal
166684980,4620.0,203274.0,Ñuñoa,ArmandoCarrera5106,1.0,1.0,38.0,49.0,1.0,7567994,Property Link
128260845,3555.0,156416.0,Colina,ElRodeo1059,3.0,2.0,79.0,143.0,,10778001,Vivaqui Propiedades
992172500,27500.0,1209966.0,Colina,Lasbrisas100¿,6.0,6.0,470.0,3800.0,4.0,11089738,Nexxos
609735100,16900.0,743579.0,Vitacura,Tabancura,5.0,3.0,168.0,368.0,3.0,10457734,Vivaqui Propiedades
566079510,15690.0,690341.0,Santiago,Esperanza-Libertad,20.0,5.0,450.0,140.0,,10777370,Unne
110000000,3049.0,134146.0,Maipú,CasaesquinaconamplioterrenoubicadaacuadrasdelaclínicaIndisayMallAraucoMaipú,3.0,1.0,46.0,146.0,5.0,11469890,Easyprop
721580000,20000.0,879976.0,Santiago,Carmen2055Santiago,,,1010.0,1010.0,,11469520,Easyprop
155680885,4315.0,189855.0,Maipú,IngenieroEduardoDominguez1086Maipú,4.0,3.0,108.0,121.0,,11469374,Easyprop
573656100,15900.0,699581.0,LoBarnechea,ElRebalse/ElTranque,4.0,4.0,180.0,530.0,3.0,8074919,Unne
47000000,1303.0,57317.0,PuenteAlto,Vendocasa,4.0,1.0,80.0,95.0,3.0,10206332,Movahome Corredores Integrados
847856500,23500.0,1033971.0,LasCondes,CarlosPeñaOtaegui/SanRamónOriente/ColegiosPadreHurtadoyJuanitadeLosAndes,5.0,4.0,216.0,429.0,3.0,8626601,Sucursal Cantagallo
594221130,16470.0,724660.0,Vitacura,BartolomedeLasCasas/CandelariaGoyenechea,4.0,3.0,133.0,247.0,,8093313,Jorge Pablo Caro Propiedades
70000000,1940.0,85366.0,PuenteAlto,Vendocasaesquina,3.0,1.0,47.0,160.0,2.0,10206158,Movahome Corredores Integrados
396508210,10990.0,483547.0,Recoleta,CerroBlanco,4.0,3.0,177.0,271.0,,11467048,Tsi Property
65000000,1802.0,79268.0,PuenteAlto,Pasajeelvioloncelo,3.0,1.0,65.0,77.0,2.0,10206112,Movahome Corredores Integrados
631382500,17500.0,769979.0,LasCondes,Calleconstanciovigil,5.0,3.0,150.0,570.0,3.0,8050416,Easyprop
991450920,27480.0,1209086.0,LasCondes,LaQuebrada/Quinchamali,6.0,4.0,340.0,1615.0,4.0,6892383,Vivaqui Propiedades
685501000,19000.0,835977.0,Vitacura,ManquehueNorte/LuisPasteur,3.0,2.0,130.0,312.0,2.0,6082206,Sucursal Cantagallo
541185000,15000.0,659982.0,LoBarnechea,CaminoElHuinganal/CaminodelChín,5.0,3.0,140.0,330.0,3.0,9290469,Sucursal Cantagallo
54000000,1497.0,65854.0,Paine,PasajeelPeumo,4.0,1.0,65.0,70.0,1.0,6652770,Houm
898367100,24900.0,1095570.0,LoBarnechea,Huinganal,5.0,4.0,363.0,1008.0,5.0,8033191,Easyprop
135000000,3742.0,164634.0,ElBosque,GranAvenidaJoséMiguelCarreraYC62338/Mayorga,4.0,1.0,116.0,250.0,,11455714,Propiedades Centro Santiago SPA
550204750,15250.0,670981.0,Colina,chicureopiedraroja,3.0,3.0,150.0,518.0,2.0,11455468,Easyprop
609735100,16900.0,743579.0,LaReina,Barrioprincipedegales,4.0,3.0,180.0,400.0,,6541830,Foix Realty 100
532886830,14770.0,649862.0,SanBernardo,freire198,3.0,3.0,200.0,830.0,,10778551,Unne
65000000,1802.0,79268.0,PuenteAlto,sanhugoconmexico,2.0,1.0,80.0,70.0,1.0,11453736,Propital
250000000,6929.0,304878.0,Pirque,loscorrales,3.0,2.0,108.0,3000.0,3.0,11453676,Propital
72374474,2006.0,88262.0,PuenteAlto,luismattelarrain02472,3.0,1.0,85.0,75.0,1.0,11453653,Propital
540824210,14990.0,659542.0,LasCondes,Alcantara,4.0,2.0,160.0,200.0,,10755303,Vivaqui Propiedades
663853600,18400.0,809578.0,Peñalolén,CondominioLasPircas,8.0,6.0,283.0,680.0,4.0,11451393,Easyprop
965000000,26747.0,1176829.0,PuenteAlto,Arturopratyconchaytoro,4.0,,580.0,1890.0,20.0,9305209,Grupo Premium Propiedades Santiago
120000000,3326.0,146341.0,Independencia,DomingoSantaMaría,4.0,2.0,100.0,154.0,,8067514,Easyprop
465419100,12900.0,567584.0,Colina,SantaCecilia/LosAlamos,5.0,3.0,240.0,5340.0,10.0,11448882,Easyprop
259408010,7190.0,316351.0,LaReina,Franciscovillagra,3.0,2.0,90.0,200.0,2.0,9069228,Easyprop
102283965,2835.0,124737.0,LaCisterna,Venta,6.0,1.0,178.0,190.0,,11448189,Brokers Inmobiliarios
60035456,1664.0,73214.0,Paine,Venta,3.0,1.0,72.0,91.0,,11448166,Brokers Inmobiliarios
117256750,3250.0,142996.0,SanBernardo,Venta,4.0,2.0,168.0,143.0,1.0,11448155,Brokers Inmobiliarios
360717842,9998.0,439900.0,Talagante,LucasPacheco/Balmaceda,5.0,3.0,225.0,366.0,,6230175,Tsi Property
130000000,3603.0,158537.0,PuenteAlto,LuisMatteLarraín,4.0,2.0,85.0,128.0,3.0,7882993,Houm
355378150,9850.0,433388.0,Peñalolén,Quebradademacul7900condominioAmapolas,5.0,3.0,125.0,270.0,2.0,11443588,Propital
259408010,7190.0,316351.0,Santiago,Conferencia,6.0,2.0,180.0,300.0,,7907955,Vivanco Propiedades
393261100,10900.0,479587.0,Ñuñoa,mattaoriente563,3.0,3.0,170.0,280.0,2.0,9049567,Unne
104629100,2900.0,127596.0,LoBarnechea,Cómodacasaencerro18sur,2.0,1.0,75.0,75.0,,8046962,Easyprop
319299150,8850.0,389389.0,LaFlorida,Altomacul,4.0,4.0,127.0,370.0,2.0,6066541,Vivaqui Propiedades
111484110,3090.0,135956.0,LoPrado,Neptuno/SantaLuisa,3.0,2.0,116.0,200.0,,6382224,Procasa Adrián Ulloa Propiedades
800953800,22200.0,976773.0,LaReina,esquinaCarlosSilvaVildosola,4.0,4.0,,,,9267507,Vivaqui Propiedades
681893100,18900.0,831577.0,Colina,PiedraRoja,5.0,5.0,245.0,700.0,2.0,9244298,Vivaqui Propiedades
1226686000,34000.0,1495959.0,LoBarnechea,Condominio/golfdemanquehue,4.0,3.0,314.0,808.0,3.0,10763900,Francisco Vial Propiedades
1078762100,29900.0,1315564.0,Vitacura,Preciosacasa!!granoportunidad!!excelenteestado!!,5.0,6.0,370.0,700.0,2.0,8033324,Easyprop
120000000,3326.0,146341.0,Recoleta,VendoAmpliacasa1piso/3Dormitorios/Recoleta,3.0,1.0,90.0,200.0,2.0,11426566,Easyprop
526753400,14600.0,642382.0,LaReina,Calatayud,3.0,2.0,190.0,485.0,3.0,7548342,Unne
414908500,11500.0,505986.0,PuenteAlto,Conchaytoro/eyzaguirre,2.0,1.0,305.0,654.0,,9305169,Grupo Premium Propiedades Santiago
93500000,2592.0,114024.0,PuenteAlto,CerroLaPirámide,5.0,2.0,47.0,80.0,2.0,7731029,Houm
190857910,5290.0,232754.0,Quilicura,PuenteNuevo,3.0,3.0,106.0,140.0,2.0,10751616,Houm
1262765000,35000.0,1539957.0,LasCondes,Lahoyada,5.0,6.0,424.0,14000.0,,8459905,Unne
97052510,2690.0,118357.0,Peñaflor,Sta.Adriana1810,2.0,2.0,44.0,128.0,1.0,9070017,Unne
1479239000,41000.0,1803950.0,LasCondes,Alcántara,5.0,,220.0,800.0,,10752873,Tsi Property
520980760,14440.0,635342.0,Peñaflor,Peñaflor,8.0,6.0,354.0,5300.0,3.0,10750759,
269329735,7465.0,328451.0,Curacaví,Fundocuyuncavísectorpuente2lt62,4.0,2.0,120.0,5950.0,,10751346,Grupo Premium Propiedades Santiago
3968690000,110000.0,4839866.0,Vitacura,Locurro,,,5000.0,5000.0,,9283834,Tsi Property
205650300,5700.0,250793.0,PuenteAlto,LosCastañosconAvCamiloEnriquez,4.0,3.0,90.0,220.0,2.0,8037109,Easyprop
72158000,2000.0,87998.0,ElBosque,Venta,2.0,,35.0,170.0,,11419049,Brokers Inmobiliarios
576542420,15980.0,703101.0,Ñuñoa,GeneralGorostiaga/Pucará,4.0,3.0,198.0,427.0,3.0,9258009,Unne
85000000,2356.0,103659.0,Quilicura,quilicura,3.0,3.0,70.0,84.0,1.0,11418706,Todo Propiedades
176426310,4890.0,215154.0,PadreHurtado,VillaLaCapilla/PedroCanisio/PadreHurtado,3.0,3.0,90.0,180.0,3.0,10753725,Unne
609735100,16900.0,743579.0,Pirque,Espectacularcasaenventa,5.0,5.0,315.0,5037.0,10.0,11417152,Nexxos
533969200,14800.0,651182.0,Colina,CondominioLosCandiles/PadreSergioCorrea,3.0,3.0,160.0,650.0,6.0,11417130,Mi Llave
504420499,13981.0,615147.0,Colina,chamisero,4.0,3.0,170.0,400.0,2.0,11416830,Unne
360790000,10000.0,439988.0,CaleradeTango,Eltanguito,3.0,3.0,190.0,5000.0,13.0,9942532,Unne
250000000,6929.0,304878.0,ElBosque,YC51509GranAvJoseMiguelCarrera/Rossini,3.0,4.0,257.0,280.0,4.0,4961157,Propiedades Centro Santiago SPA
120000000,3326.0,146341.0,Ñuñoa,Vicuñamackennanu-60660/bustamante,2.0,1.0,43.0,40.0,,9257293,Propiedades Centro Santiago SPA
280000000,7761.0,341463.0,Santiago,YC51182Av.Portugal/Sta.Isabel,4.0,2.0,230.0,148.0,4.0,4918669,Propiedades Centro Santiago SPA
193500000,5363.0,235976.0,Buin,CalleMartilleroGonzaloRosendePoniente,3.0,3.0,140.0,200.0,3.0,6213625,Houm
250749050,6950.0,305792.0,Macul,Ventacasa9d/5b+3estacionamientos,9.0,5.0,152.0,300.0,5.0,11410362,Brokers Inmobiliarios
198795290,5510.0,242433.0,Tiltil,JardinOriente-NU-61582/AltoElManzano,3.0,3.0,106.0,268.0,,10172475,Propiedades Centro Santiago SPA
115452800,3200.0,140796.0,Renca,Lapunta,3.0,2.0,67.0,140.0,2.0,11408815,Houm
177000000,4906.0,215854.0,Maipú,Yc59807elolimpo/avsur,4.0,2.0,180.0,205.0,1.0,8397991,Propiedades Centro Santiago SPA
61334300,1700.0,74798.0,EstaciónCentral,Colibrí,2.0,1.0,65.0,65.0,,11408687,Houm
75000000,2079.0,91463.0,PuenteAlto,Bahiacatalinanu-57753/av.Lasserena,4.0,1.0,88.0,72.0,,7015920,Propiedades Centro Santiago SPA
85000000,2356.0,103659.0,SanBernardo,AntonioAcevedoHernandez/MariaLuisaBombal,3.0,2.0,,,,11407781,Procasa Adrián Ulloa Propiedades
245000000,6791.0,298780.0,Lampa,LaHerradura/RutaG-16,3.0,1.0,117.0,2006.0,,11407753,Procasa Adrián Ulloa Propiedades
187610800,5200.0,228794.0,Cerrillos,Cerrillos,,,,,,11407493,Vendemos y arrendamos tu hogar
163798660,4540.0,199754.0,Renca,O'Higgins1355,6.0,2.0,160.0,350.0,1.0,10742069,Mi Llave
137000000,3797.0,167073.0,Pudahuel,Pudahuel,3.0,2.0,,,1.0,11407457,Vendemos y arrendamos tu hogar
180000000,4989.0,219512.0,SanBernardo,YC57169AutopistaCentral/Eucaliptus,3.0,2.0,70.0,280.0,1.0,6656968,Propiedades Centro Santiago SPA
159000000,4407.0,193902.0,SanBernardo,Balmaceda513,3.0,2.0,180.0,288.0,,8043004,Easyprop
540824210,14990.0,659542.0,LasCondes,Martindezamora,4.0,2.0,160.0,200.0,,9271312,Nativo Propiedades
303063600,8400.0,369590.0,LasCondes,CercanoaMetroManquehue,3.0,3.0,118.0,118.0,1.0,9251965,Mujer Inmobiliaria
135000000,3742.0,164634.0,Colina,BarrioPortezuelo(ag)/GeneralSanMartin,3.0,2.0,68.0,70.0,,6290892,Propiedades Centro Santiago SPA
115000000,3187.0,140244.0,PuenteAlto,Caleteraaccesosurag-57423/avlaserena,3.0,2.0,119.0,129.0,,6752117,Propiedades Centro Santiago SPA
95000000,2633.0,115854.0,LaFlorida,Sectorvillalospeumosyc-59586/marte,4.0,2.0,110.0,120.0,3.0,8211612,Propiedades Centro Santiago SPA
